[2026-08-21 13:40:30] BUILD start: none
  스캔 10800개 처리, GICP 성공 10175 실패 624 (필터폴백 0)
  스캔 11000개 처리, GICP 성공 10375 실패 624 (필터폴백 0)
  스캔 11200개 처리, GICP 성공 10570 실패 629 (필터폴백 0)
  스캔 11400개 처리, GICP 성공 10761 실패 638 (필터폴백 0)
  스캔 11600개 처리, GICP 성공 10961 실패 638 (필터폴백 0)
  스캔 11800개 처리, GICP 성공 11161 실패 638 (필터폴백 0)
  스캔 12000개 처리, GICP 성공 11359 실패 640 (필터폴백 0)
  스캔 12200개 처리, GICP 성공 11534 실패 665 (필터폴백 0)
  스캔 12400개 처리, GICP 성공 11724 실패 675 (필터폴백 0)
  스캔 12600개 처리, GICP 성공 11923 실패 676 (필터폴백 0)
  스캔 12800개 처리, GICP 성공 12123 실패 676 (필터폴백 0)
  스캔 13000개 처리, GICP 성공 12313 실패 686 (필터폴백 0)
  스캔 13200개 처리, GICP 성공 12509 실패 690 (필터폴백 0)
  스캔 13400개 처리, GICP 성공 12706 실패 693 (필터폴백 0)
  스캔 13600개 처리, GICP 성공 12905 실패 694 (필터폴백 0)
  스캔 13800개 처리, GICP 성공 13102 실패 697 (필터폴백 0)
  스캔 14000개 처리, GICP 성공 13288 실패 711 (필터폴백 0)
  스캔 14200개 처리, GICP 성공 13486 실패 713 (필터폴백 0)
  스캔 14400개 처리, GICP 성공 13681 실패 718 (필터폴백 0)
  스캔 14600개 처리, GICP 성공 13878 실패 721 (필터폴백 0)
  스캔 14800개 처리, GICP 성공 14069 실패 730 (필터폴백 0)
  스캔 15000개 처리, GICP 성공 14259 실패 740 (필터폴백 0)
  스캔 15200개 처리, GICP 성공 14458 실패 741 (필터폴백 0)
  스캔 15400개 처리, GICP 성공 14656 실패 743 (필터폴백 0)
  스캔 15600개 처리, GICP 성공 14852 실패 747 (필터폴백 0)
  스캔 15800개 처리, GICP 성공 15029 실패 770 (필터폴백 0)
  스캔 16000개 처리, GICP 성공 15219 실패 780 (필터폴백 0)
  스캔 16200개 처리, GICP 성공 15416 실패 783 (필터폴백 0)
  스캔 16400개 처리, GICP 성공 15615 실패 784 (필터폴백 0)
  스캔 16600개 처리, GICP 성공 15813 실패 786 (필터폴백 0)
  스캔 16800개 처리, GICP 성공 15997 실패 802 (필터폴백 0)
  스캔 17000개 처리, GICP 성공 16197 실패 802 (필터폴백 0)
  스캔 17200개 처리, GICP 성공 16395 실패 804 (필터폴백 0)
  스캔 17400개 처리, GICP 성공 16589 실패 810 (필터폴백 0)
  스캔 17600개 처리, GICP 성공 16769 실패 830 (필터폴백 0)
  스캔 17800개 처리, GICP 성공 16952 실패 847 (필터폴백 0)
  스캔 18000개 처리, GICP 성공 17145 실패 854 (필터폴백 0)
  스캔 18200개 처리, GICP 성공 17341 실패 858 (필터폴백 0)
  스캔 18400개 처리, GICP 성공 17536 실패 863 (필터폴백 0)
  스캔 18600개 처리, GICP 성공 17722 실패 877 (필터폴백 0)
  스캔 18800개 처리, GICP 성공 17915 실패 884 (필터폴백 0)
  스캔 19000개 처리, GICP 성공 18114 실패 885 (필터폴백 0)
  스캔 19200개 처리, GICP 성공 18298 실패 901 (필터폴백 0)
  스캔 19400개 처리, GICP 성공 18472 실패 927 (필터폴백 0)
  스캔 19600개 처리, GICP 성공 18659 실패 940 (필터폴백 0)
  스캔 19800개 처리, GICP 성공 18849 실패 950 (필터폴백 0)
  스캔 20000개 처리, GICP 성공 19047 실패 952 (필터폴백 0)
  스캔 20200개 처리, GICP 성공 19233 실패 966 (필터폴백 0)
  스캔 20400개 처리, GICP 성공 19424 실패 975 (필터폴백 0)
  스캔 20600개 처리, GICP 성공 19620 실패 979 (필터폴백 0)
  스캔 20800개 처리, GICP 성공 19817 실패 982 (필터폴백 0)
  스캔 21000개 처리, GICP 성공 20000 실패 999 (필터폴백 0)
  스캔 21200개 처리, GICP 성공 20179 실패 1020 (필터폴백 0)
  스캔 21400개 처리, GICP 성공 20371 실패 1028 (필터폴백 0)
  스캔 21600개 처리, GICP 성공 20555 실패 1044 (필터폴백 0)
  스캔 21800개 처리, GICP 성공 20754 실패 1045 (필터폴백 0)
  스캔 22000개 처리, GICP 성공 20943 실패 1056 (필터폴백 0)
  스캔 22200개 처리, GICP 성공 21129 실패 1070 (필터폴백 0)
  스캔 22400개 처리, GICP 성공 21320 실패 1079 (필터폴백 0)
  스캔 22600개 처리, GICP 성공 21515 실패 1084 (필터폴백 0)
  스캔 22800개 처리, GICP 성공 21711 실패 1088 (필터폴백 0)
  스캔 23000개 처리, GICP 성공 21907 실패 1092 (필터폴백 0)
  스캔 23200개 처리, GICP 성공 22107 실패 1092 (필터폴백 0)
  스캔 23400개 처리, GICP 성공 22307 실패 1092 (필터폴백 0)
  스캔 23600개 처리, GICP 성공 22505 실패 1094 (필터폴백 0)
  스캔 23800개 처리, GICP 성공 22705 실패 1094 (필터폴백 0)
  스캔 24000개 처리, GICP 성공 22905 실패 1094 (필터폴백 0)
  스캔 24200개 처리, GICP 성공 23105 실패 1094 (필터폴백 0)
  스캔 24400개 처리, GICP 성공 23305 실패 1094 (필터폴백 0)
  스캔 24600개 처리, GICP 성공 23505 실패 1094 (필터폴백 0)
  스캔 24800개 처리, GICP 성공 23705 실패 1094 (필터폴백 0)
  스캔 25000개 처리, GICP 성공 23905 실패 1094 (필터폴백 0)
  스캔 25200개 처리, GICP 성공 24105 실패 1094 (필터폴백 0)
  스캔 25400개 처리, GICP 성공 24305 실패 1094 (필터폴백 0)
  스캔 25600개 처리, GICP 성공 24505 실패 1094 (필터폴백 0)
  스캔 25800개 처리, GICP 성공 24705 실패 1094 (필터폴백 0)
  스캔 26000개 처리, GICP 성공 24905 실패 1094 (필터폴백 0)
  스캔 26200개 처리, GICP 성공 25105 실패 1094 (필터폴백 0)
  스캔 26400개 처리, GICP 성공 25305 실패 1094 (필터폴백 0)
[WARN] [1787310301.175344619] [rosbag2_storage_mcap]: attempted to read in receive timestamp order with no message index
  스캔 26600개 처리, GICP 성공 25505 실패 1094 (필터폴백 0)
  스캔 26800개 처리, GICP 성공 25705 실패 1094 (필터폴백 0)
  스캔 27000개 처리, GICP 성공 25905 실패 1094 (필터폴백 0)
  스캔 27200개 처리, GICP 성공 26105 실패 1094 (필터폴백 0)
  스캔 27400개 처리, GICP 성공 26305 실패 1094 (필터폴백 0)
전처리=combo (gicp_downsample=0.3)
스캔 27598개 (TF 조회 실패로 스킵 29개)
GICP: 성공 26503, 실패(GT로 대체) 1094 (그 중 수렴했지만 이동량 상한 2.0m 초과로 기각 35), 첫 스캔이라 스킵 1
필터링: 스캔당 폴백(점 10개 미만으로 필터 후 원본 사용) 0회, 필터 전 점 338741908개 -> 필터 후 317151006개 (6.4% 감소)
baseline 점 338741908개 -> /tmp/gicp_preproc/baseline_combo.npy
방법B(combo) 점 317151006개 -> /tmp/gicp_preproc/methodb_combo.npy
[2026-08-21 20:14:19] BUILD done: combo (exit 0)
[2026-08-21 20:14:19] SCORE start: methodb_combo
[methodb_combo] wheel FN%=21.44% (GT통과가능 618378개 중 pipeline이 막힘판정 132552개, 미측정 0.3%)
[methodb_combo] leg FN%=16.04% (GT통과가능 618378개 중 pipeline이 막힘판정 99195개, 미측정 0.3%)
[methodb_combo] 저장: /tmp/gicp_preproc/methodb_combo_fn.json
로그: /tmp/trav_fn_methodb_combo   결과: /tmp/gicp_preproc/methodb_combo_fn.json
[2026-08-21 20:28:31] SCORE done: methodb_combo (exit 0)
[2026-08-21 20:28:32] ALL DONE: combo
